id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
296673,Eyes to See,0.0,0,Released,2012-09-01,0,0,False,,0,,tt1753807,en,Eyes to See,"A news cameraman attempts to rescue a mother trapped in the rubble of her decimated home during the 2010 Haiti earthquake, and learns the true meaning of compassion after seeing the tragedy through his own two eyes rather than the lens of his camera. Based on actual events.",0.903,,,Drama,,,English,
399573,Davey Jones' Locker,0.0,0,Released,1965-01-01,0,0,False,,0,,tt1278033,en,Davey Jones' Locker,"A troublesome boy gets other children into danger while skin diving, but learns his lesson after a near-fatal accident.",0.6,,,,Children's Film Foundation (CFF),United Kingdom,English,
399670,Come out,0.0,0,Released,1971-01-01,0,10,False,,0,,,en,Come out,"About the music of Steve Reich, a phrase be phased out as the image it makes the reverse movement.",0.6,/lkEa57XWeB1e22IvXWJrxOumNgp.jpg,,,,Argentina,,
299045,Die Glatze,0.0,0,Released,1982-01-01,0,2,False,,0,http://www.klaus-beyer.de/vita.htm#film,,en,Die Glatze,A man sings about his baldhead.,0.6,/p5KbOwhztqmHWyiiHsJmuHCKg2c.jpg,,Music,,Germany,German,
576995,Unspeakable Indiscretions,0.0,0,Released,2014-12-01,0,114,False,,0,,tt3304480,en,Unspeakable Indiscretions,"Four athletically gifted brothers face the hard reality that despite the different paths and success in their professional lives, their past will forever be entwined.",0.943,/iRzaVjRyt3NKDot81IDopTd8YmT.jpg,,"Action, Crime, Drama","Jabari/Rashad Entertainment, Q Films",United States of America,,
299658,Changing Evan,0.0,0,Released,2006-01-01,0,1,False,,0,,,en,Changing Evan,"I think my daughter is a puzzle. Just when I thought everything was okay, the chicken pox struck...",0.6,,,,,,,
577256,A Letter from Ulster,0.0,0,Released,1943-01-23,0,33,False,,0,,tt1764154,en,A Letter from Ulster,"A Letter From Ulster (1943). Northern Ireland's greatest film director Brian Desmond Hurst directed the film and his assistant director was fellow Ulsterman William (Bill) MacQuitty who went on to make the ultimate Titanic film A Night to Remember. The script was written by Terence Young who went on to direct the early Bond films. All the components were in place for a fine film and this short (32 minute) by the Crown Film Unit remains an important part of Ulster and America's cultural history. As the opening credit says ""This film is dedicated to those members of the US Forces Who are our guests in these islands"". The film shows American soldiers landing in Northern Ireland and settling into their new camps. The arrival of mail from 'back home' helps camp moral, however, two brothers receive none. Their commander realises that the two brothers have not sent any letters back to their parents and gives the order to write a letter home- A Letter From Ulster.",0.646,,,Documentary,"Crown Film Unit, Ministry of Information",United Kingdom,,
398781,Interstate,0.0,0,Released,2006-05-23,0,10,False,,0,,,en,Interstate,"Interstate, 2006, 10 min., Beta SP, Music: Stefan Németh",0.6,,,,,,,
398793,To My Father,0.0,0,Released,2008-12-01,0,53,False,,0,,tt2870920,ar,إلى أبي,"Those were the days when girls were prettier, when eyes were in all colours, without any colour. What's Different now - the camera, or the eyes?"" asks Abdel Salam Shehadah's poetic and mesmerizing homage to the studio photographers of the 1950's - 70's. Set partly in a refugee camp in Rafah, this is a remarkable look back at fifty years of Palestinian and Arab history, through photographs, reportage and the voices of these photographers today.",0.6,,,,,,Arabic,
299388,St George's Day Procession in Liverpool,0.0,0,Released,1901-01-23,0,8,False,,0,,,en,St George's Day Procession in Liverpool,"Liverpool was a flourishing, prosperous city in 1901 and this display of English patriotism and civic pride was one of several events in the city captured on film that year. We see the throng of onlookers around Nelson's monument and Castle Street as the procession wends its way to St. George's Hall.",0.6,,,,,,,
588313,Blowjobs and Stockings,0.0,0,Released,2017-01-26,0,88,True,,0,,,en,Blowjobs and Stockings,"Get blazed with an idea addition to anyone's collection... he title says it all, what could be better than hot, wet head jobs while our girls are wearing sexy lingerie?!?!",0.6,/z2v09VTnCfvWdpXFag0BlvljbRd.jpg,,,Blazed Studios,United States of America,English,
298133,Near Real Time,0.0,0,Released,2014-10-17,0,29,False,,0,,,en,Near Real Time,"Drawn from the only remaining recordings of live broadcasts by a 1970s community television channel, this source of social realism provides an antagonistic space for Pickering to address the subjectivity of the televisual image itself, to question what a community might look like as much as to produce an imaginary of the collective.",0.6,,,,,"France, United Kingdom",,
298116,Maskenball bei Scotland Yard,0.0,0,Released,1963-08-23,0,90,False,,0,,tt0309846,de,Maskenball bei Scotland Yard,,0.884,/ack5ugtpGODxcw5g5DMNgMZ0jZt.jpg,,"Comedy, Crime","Telefilm Europa (Rom), Neue Delta Filmproduktion",Austria,German,
378896,The New Option: Saviour,0.0,0,Released,2003-06-01,0,90,False,,0,,tt3875062,cn,飛虎雄師之救世者,"Sixth film in the 10 film series titled The New Option. Hon's sister, Bibi was crushed. She phoned Hon for help. Hon beat up the crook. Unfortunately the whole incident was captured by the CCTV and was suspended from this post. Fatso came to his rescue by forcing the crook to withdraw his complaint. Hon was re-instituted but he owed a favor to Fatso which might someday cost him dearly. Jason, son of Fatso, had employed some thugs from the mainland to swindle money out of the insurance company. The thugs read from the newspaper that the amount reported lost far exceeded the amount they had robbed. They asked for compensation from Jason. While he was negotiating with the thugs, the police and the SDU surrounded the building to comprehend the thugs. But when Lun saw Hon and Jason...",1.099,/fpbDrMGMZdG7OXFKMms9UIL0c4Q.jpg,,"Action, Crime",BoB and Partners Co. Ltd,Hong Kong,"Cantonese, English",flying tigers
579087,Souldier,0.0,0,Released,2014-02-21,0,0,False,,0,,tt3208880,en,Souldier,A documentary that takes a look at the rising numbers of homeless veterans and the reason why they seem to fall through the cracks after serving the wealthiest nation on earth.,0.6,/4Fq7ykvCwh223fiBVKr0O84Tpbs.jpg,,,,,,
379093,The Little Brother,0.0,0,Released,1917-03-11,0,50,False,/9DKS6YPq6RklpfctfQt9yWjHeQl.jpg,0,,tt0176937,en,The Little Brother,"Jerry Ross dresses as a boy and sells newspapers to make money on the street corner. As the result of a chance meeting with Frank Girard, who is interested in the ""Big Brother Movement,"" Jerry is invited to Girard's farm in the country. Later she is sent to a coeducational institution where she assumes the dress and manners of a girl once more.",0.885,/gvPsCeGS3ebVXrhMf6CTeAiu1xO.jpg,,Drama,"New York Motion Picture, Kay-Bee Pictures",United States of America,,
588244,Fire Waltz,0.0,0,Released,2011-01-01,0,6,False,,0,,,fr,Fire Waltz,"In the trenches of WWI, soldiers let off steam by cobbling together musical instruments.",0.6,/aiwLmvJrdsLabCmFhdFPGJg9XZl.jpg,,"Animation, Music, War",XBO films,France,French,
378727,Tokyo Videos of Horror 9,0.0,0,Released,2014-02-07,0,68,False,,0,,tt6777810,ja,闇動画9,"Volume 9 of the ultimate horror collection following Kazuto Kodama's ""The Real Deal! Cursed Videos"" (Honto ni Atta! Noroi no Video).  A group of college students, take pictures while pulling a prank on their friend. However, when an ominous presence appears, unforseen events start to happen.  ""Confession"" mere one of the 5 episodes collected on this volume.",0.6,/xL0j2VCtnodsIStMHQXo9EO1JnZ.jpg,,,,,Japanese,
588681,Mystery of the Forbidden Game,0.0,0,Released,1993-01-01,0,83,False,,0,,,id,Misteri Permainan Terlarang,Gang rape victim Citra (Lela Anggraini) wants revenge on the men who assaulted her. Female demon Gizma (Kiki Fatmala) tries to take advantage of the situation by helping her dispatch her attackers and using Citra's body to satisfy her own lust.,0.6,/ypBREQiYzhq53iXDY9k4QTBXtif.jpg,,Horror,Soraya Intercine Films,Indonesia,Indonesian,"possession, demon, rape revenge"
298027,Black Licorice,0.0,0,Released,2019-10-24,0,70,False,,0,,tt2780586,en,Black Licorice,A fashion photographer gets more than he bargained for when a roll of film in a used camera contains sinister imagery of high-society menace that sends him into a labyrinth of imminent danger.,1.857,/nkDwJSnYKe6JjlwIFqXEEId0P0l.jpg,,Thriller,Frankie Latina Motion Pictures,United States of America,English,"photographer, exploitation"
578936,Worth A Try,0.0,0,Released,2017-08-15,0,7,False,/9O8NsGOBmpNeSHyZBzjYR8P80Zs.jpg,0,https://youtu.be/nrgrTMJ_zjw,,en,Worth A Try,A reclusive poet tests his luck with his high school crush the summer after graduation.,0.6,/93wDpE07DETyUSqgRW67esNQJ8Q.jpg,EVERYTHING IS...,Drama,Son of Scooter,United States of America,English,
298624,The Hayabusa Heist,0.0,0,Post Production,,0,95,False,,8500,http://www.thehayabusaheist.com,,en,The Hayabusa Heist,"An off the grid, ex Hong Kong hitman loner, Jimmy Hayabusa lays low in Chicago and develops a budding romance with his apartment building neighbor. While his precision planning may never have let him down before, his new love may have inadvertently landed him in the hands of the ""Syndicate"", the City's ruthless organized crime gang.",0.6,,"An off the grid, ex Hong Kong hitman may have inadvertently landed himself in the hands of the syndicate","Action, Adventure, Drama, Thriller",Luer Lock Studios,United States of America,English,"heist, professional thief"
379540,Gargousse,0.0,0,Released,1938-07-27,0,108,False,,0,,tt0191150,fr,Gargousse,"The peace of Trépigny is shattered when the new mayor Lebrennois sets out to modernise the little village and make it more attractive to tourists. Opposed to his schemes is the village's stationmaster Gargousse, a free-spirited soul who poaches in his spare time and has no time for Lebrennois's grand ambitions. Relations between Gargousse and the mayor are further strained when the former's goddaughter Antoinette begins an affair with the latter's nephew Allain. The mayor insists that the railway line is out-dated and should be replaced with a more efficient coach service. By taking up Lebrennois's offer of a duel, Gargousse has one last chance to save his job and discredit the unpopular mayor...",0.6,,,,,,French,
298785,The Revolt of Mother,0.0,0,Released,,0,0,False,,0,,,en,The Revolt of Mother,"Father is going to build a new barn. Mother (Academy Award nominee Amy Madigan) wants the new house she's been promised. A simple story, yet one that reveals so much about love and respect and the often difficult times between those who strive and work to build a life together. Set against the beautiful rustic backdrop of farming life in 1890 New England, Mary E. Wilkins Freeman's poignant story brings us two hard-working people of the land. Sometimes the most difficult thing to see may be the needs of those who are closest to you.",0.6,,,,,,,
379651,Bootleg,0.0,0,Released,1985-05-10,0,93,False,,0,,tt0123550,en,Bootleg,A detective tracking down anti-nuclear terrorists gets involved with prostitutes and rogue government agents.,0.665,/jDDXMlIYkb0xdjPpDcWAk6XMrjU.jpg,,,,,,
379313,Hungry,0.0,0,Released,2015-06-21,0,8,False,,0,https://vimeo.com/130496379,tt4949708,en,Hungry,"During the holidays, a pawn shop treats one of their customers in a rather unique way.",1.4,,,Horror,No Title Productions,Canada,,short film
379486,Paul’s Last Waltz,0.0,0,Released,2016-02-07,0,0,False,,0,,,nl,Paul’s Last Waltz,,0.6,,,Documentary,Een van de Jongens,Netherlands,,
578158,Pochette surprise,0.0,0,Released,2017-01-20,0,15,False,,0,,tt6333342,fr,Pochette surprise,"Since he retired, Serge suffers from a bad case of nostalgia. When he finds a disposable camera lost during the family trip to Italy in 1989, he decides to have it processed as a surprise for his wife and kids.",0.6,/7DThqpFptKbpvYpCAl0806hjAlh.jpg,,Comedy,,France,French,
590286,Gagarin’s Pioneers,0.0,0,Released,2004-01-01,0,120,False,,0,,tt1332688,ru,Наша Родина,"""Gagarin’s Pioneers"" is a journey of the director in search of his classmates from the 52nd school of the city of Lviv, with whom he studied in Soviet times. These are thirty-three short films about the author's thirty-three classmates. Today, several people still live in Lviv. The rest have gone all over the world. What unites the former pioneers of the Gagarin detachment now? What is the Motherland for them today, to which they swore an oath when they joined the pioneers in the spring of 1973?",0.6,,,Documentary,,"Germany, Russia",Russian,
115488,Rosa de Lima,0.0,0,Released,1961-01-01,0,98,False,,0,,tt0056425,es,Rosa de Lima,"Santa Rosa de Lima, who died in the capital of Peru, was barely 31 years old when she died in 1617. José María Elorrieta's film narrates the life of this young woman, daughter of Gaspar Flores, Spanish arquebusier the service of King Philip III, and of Maria de Oliva, who will become principal patron of the New World, the Philippines and West Indies in 1670.",0.935,/4vHZAmGdTMRVcuOpIc5DRHQvcsX.jpg,,Drama,Unión Coop. Cinematográfica,Spain,Spanish,
578699,Hierophany,0.0,0,Released,2018-05-16,0,11,False,/ybO8y7ztp0eS83ZSZIXwtAHNNBf.jpg,0,,tt7845934,en,Hierophany,"Living on the margins of American society, a Florida boy comes in contact with the sacred.",0.6,/9Ll9OqiAmFWtxY9Lll8XIjdlBUc.jpg,,Drama,,United States of America,English,
578722,The Second Journey (To Uluru),0.0,0,Released,2019-02-15,0,74,False,/wTXzDyyENt0zdDcnLZZY2a1mDUo.jpg,0,,tt1778921,en,The Second Journey (To Uluru),"As the camera moves gently from afar into the very heart of the monolith, the magic of the holiest site of the Aborigines unfolds in shimmering nuances of light.  Shot at different times of day, the close-up and panorama shots of this more than 500-million-year-old stone formation combine silence and acoustically altered birdsong to convey a feeling of timelessness into which a sense of loss is also inscribed. The somnambulistic moonrise in the great sky seems almost like an abstract painting and yet it is real. The areas of discolouration in the film material caused by problems in the developing process were deliberately left in the film as a metaphor for the looming threat to this natural environment through bushfires and tourism.",0.6,/nDzQTOKmrZBoH66w4T6uN7CKE9m.jpg,,Documentary,Arthur and Corinne Cantrill,Australia,English,
590860,Journal de Michel Nedjar (août 85),0.0,0,Released,1985-01-01,0,0,False,,0,,,fr,Journal de Michel Nedjar (août 85),,0.6,/oNT2SZHPofbkuA9FPIxRHQwlyLG.jpg,,,,France,,
578794,Closed Doors,0.0,0,Released,2006-01-29,0,8,False,/ltFH28haKumPnRvlHGfd3asaXPp.jpg,0,,,en,Closed Doors,"A lonely man in a cold world develops a relationship in the most improbable of ways. When the barriers are suddenly broken, he must himself and the outside face.",0.6,/7rKteQu1mA2cPVzMEjCFOaTgOUb.jpg,,,,,,
378439,RPW: High Stakes 2014,0.0,0,Released,2014-03-15,0,166,False,,0,,,en,RPW: High Stakes 2014,30 Minute Iron Fist Match For The Undisputed British Heavyweight Championship  - Colt 'Boom Boom' Cabana (C) vs 'Party' Marty Scurll  Undisputed British Tag Team Championship  - The Inner City Machine Guns (Rich Swann & Ricochet) vs Swords of Essex (Paul Robinson & Will Ospreay)  Tag Team Dream Match  - The Young Bucks (Matt & Nick Jackson) vs Project Ego (Martin Kirby & Kris Travis)  International Challenge Match  - El Ligero vs Sonjay Dutt  International Challenge Match  - Josh Bodom vs Jay Lethal  Singles Grudge Match  - Sha Samuels vs Mark Andrews  Plus an appearance from: 'The Icon' Sting,1.128,,,,Revolution Pro Wrestling,United Kingdom,,pro wrestling
589685,Echoes,0.0,0,Released,2019-01-30,0,15,False,/fAqYFN2IEHYbh0XpYy0PaZ2m1DA.jpg,0,,tt9808250,es,Resonancias,"In this ruminative snapshot, a swimmer with a clogged ear finds herself drawn back to the sea.",0.6,/6oQGYBXPOrLAS3hLxhlthOnOww4.jpg,,,,Argentina,Spanish,
378162,"Ja, so ein Mann bin ich!",0.0,0,Released,1980-08-16,0,0,False,,0,,tt1784479,de,"Ja, so ein Mann bin ich!",,0.841,,,"Comedy, TV Movie",Fernsehen der DDR,East Germany,German,
589658,Album (1976-78),0.0,0,Released,1978-02-08,0,0,False,,0,,,es,Album (1976-78),,0.6,,,,,,,
378394,Julie and Carol at Lincoln Center,0.0,0,Released,1971-12-07,0,60,False,,0,,tt0280800,en,Julie and Carol at Lincoln Center,"Julie and Carol at Lincoln Center is a 1971 concert featuring Julie Andrews and Carol Burnett, their second out of three specials after Julie and Carol at Carnegie Hall and before Julie & Carol: Together Again.  Staged in the Philharmonic Hall, the special was produced by Joe Hamilton, and written by Bob Ellison, Marty Farrell, and Mitzi Welch, who reused the template from the first show.  The special was broadcast on CBS on December 7, 1971.",1.29,/AiybCNcZK5qhw3357I2896uvRgo.jpg,Julie and Carol together again - with both ladies at the peak of their careers.,"Comedy, Music","CBS Studios, Lincoln Center for the Performing Arts",United States of America,English,
563008,My First Sex Teacher 55,0.0,0,Released,2017-11-21,0,157,True,/nUGcI8zFI3uNYfXD8HOObiqqRRR.jpg,0,,,en,My First Sex Teacher 55,"The Naughty America teaching staff is ready and willing to go the extra mile to make sure that the knowledge they have is passed on to every student open to the most intense educational experience of their lives! Now, are you ready to to do your homework?",0.898,/4xy3PTkpZR5P0cd2j1rzTb3t0iF.jpg,,,Naughty America,United States of America,English,teacher student relationship
563250,The Animagic World of Rankin/Bass,0.0,0,Released,2018-10-16,0,47,False,,0,,tt9196320,en,The Animagic World of Rankin/Bass,"An all-new documentary celebrating the legacy of the holiday specials created by Arthur Rankin, Jr. and Jules Bass including interviews with filmmakers and historians.",0.6,/AjLthzus0ZmcdJgmxnNv03vk6o6.jpg,,,,,,
112524,Seven Spirit Pagoda,0.0,0,Released,1976-08-28,0,90,False,,0,,tt0201092,zh,七靈寶塔,The Tang emperor is betrayed by one of his most trusted aides who is the general of all the armies. He attacks the palace to establish himself as the new emperor. The real emperor is killed and his daughter commits suicide rather than be taken prisoner.,0.6,/wTKjyN2MSsBNjhZdnsU8GZVjqfI.jpg,,,,China,Mandarin,
589520,Swan Song,0.0,0,Released,2019-03-22,0,18,False,,0,,,ar,أغنية البجعة,"A Saudi Actor trying to perform the "" Swan Song "" in his own way.",0.6,/biaiIpucy29UX6Vpqid1Ww1zOkM.jpg,,Drama,Aflam Production,,Arabic,
112325,Solomon Yogalates,0.0,0,Released,,0,72,False,,0,http://yogalates.com.au,,en,Solomon Yogalates,"Encompassing the flexibility, meditative elements of yoga with the muscle strengthening and toning of Pilates, following Yogalates will not only leave you looking your best but will improve your posture, strengthen your body and spine and act as a release valve against stress build up. Also is incorporated is a free resistant band that replicates the work done on the Pilates machinery. This DVD consists of 2 x 25 minute workouts, plus an extra corporate workout! A mini workout that you can do at your desk for revitilisation.",0.6,,,,,,,sports
589488,Makeup,0.0,0,Released,1987-04-25,0,105,False,,0,,tt1738296,ja,メイク・アップ,1987film,0.6,/4zRtoQC9b5YJWPPMSYm2IvjINPf.jpg,,Drama,New Century Producers,Japan,Japanese,
589636,Polvo,0.0,0,Released,2015-12-20,0,0,False,,0,,,es,Polvo,,0.6,/r5ISPtyiXs4RYYQDUex7cMtFvWX.jpg,,,,,,
590044,Spätsommertage,0.0,0,Released,1979-03-18,0,0,False,,0,,tt8096668,de,Spätsommertage,,0.6,,,Drama,,Germany,,
114122,The Sensational Alex Harvey Band - Zalvation,0.0,0,Released,,0,98,False,,0,,,en,The Sensational Alex Harvey Band - Zalvation,"Zalvation: Live In The 21st Century is a live album that was released in 2006, the album served as a The Sensational Alex Harvey Band reunion. This was the first live album (second overall) to be made without Alex Harvey, the other album produced without Alex Harvey being the band's eighth studio album, Fourplay. Despite the death of Alex Harvey in 1982, this album features Max Maxwell on vocals, and also sees the return of Hugh McKenna to the band. His last appearance being on the Fourplay album, where he took over on vocals. The album not only served as a reunion tour, but also a farewell tour, but after the success of touring, the band decided to continue.",0.6,,,Music,,,,
381390,Der schwarze Löwe,0.0,0,Released,2008-06-04,0,0,False,,0,,tt1233352,de,Der schwarze Löwe,,0.6,/3fhvZa3fgtkP6qMhLs8ghIEVgYE.jpg,,Drama,,Austria,,
114713,Do No Harm,0.0,0,Released,2009-01-01,0,55,False,,0,,tt1313046,en,Do No Harm,"In 2003, surgeon Dr. John Bagnato and accountant Charles Rehberg stumble upon evidence that non-profit Phoebe Putney Hospital is overcharging uninsured and indigent patients, has stashed millions in offshore bank accounts and controls lucrative for-profit businesses. As Bagnato and Rehberg dig deeper, they find these practices at non-profit hospitals around the country.  When these discoveries are made public, Bagnato and Rehberg become the targets of threats and intimidation, and are eventually prosecuted by local authorities for blowing the whistle on the hospital's practices. With their reputations and livelihoods on the line, Bagnato and Rehberg must confront what they're willing to sacrifice to bring about justice.",0.6,/sufpEJPKXwIMhp7K4rfjMiZ1QQg.jpg,,Documentary,,United States of America,English,
114858,Du sang sur la neige,0.0,0,Released,2013-11-15,0,0,False,,0,,tt3454472,fr,Du sang sur la neige,,0.6,/mW6rxdtTTzmaoetb03SA1ZNj58t.jpg,,"Documentary, TV Movie",Morgane Production,France,French,
381456,Zdravko Colic - Marakana 2007,0.0,0,Released,2008-01-01,0,172,False,,0,,,sr,Zdravko Čolić - Marakana 2007.,"Concert of famous ex-Yugoslavian singer Zdravko Colic on Marakana Stadium, Belgrade, 2007.",0.6,,,Music,City Records,Serbia,Serbian,marakana
563345,Jack & Jill,0.0,0,Released,2002-01-11,0,98,True,,0,,tt0810036,en,Jack & Jill,"Jack and Jill are platonic roommates who live in a large loft in Los Angeles. Jill is recently getting over a breakup by dating and having sex with every man she meets. Jack is also getting over his own breakup, but unable to get over the lost love of his life. Despite the two roommates seldom agreeing on anything and their constant bickering with one another, they begin to realize that the one for them may be the one they've been living with all along.",0.6,/8NSAmLK8qyfKcWOcLGE1X7Dtjq9.jpg,Sometimes Love Hides in Plain Sight.,,,,,
589922,Nella misura in cui...,0.0,0,Released,1979-09-22,0,95,False,,0,,tt0198824,it,Nella misura in cui...,"A left-wing intellectual of middle age, with a past in the Italian Social Republic , after the end of the second marriage with a black woman, falls in love with a very young, girlfriend of his son, and with her he flees to the Caribbean. Once the vacation is over, love also ends. In some ways the film is an autobiography of the director.",0.876,/2DK70xRIxeiTwezCgffZAOZc0cn.jpg,,,,,,
112994,Banned 4 life,0.0,0,Released,,0,0,False,,0,,,fr,Banned 4 life,,0.6,,,,,,,
113626,Dr. Curry,0.0,0,Released,1997-01-01,0,0,False,,0,,tt0303927,en,Dr. Curry,"A mad scientist, a drug that makes people bloodthirsty beasts and a city in fear. Dr. Curry is a homage to the classic horror movies and comedy splatter elements of Peter Jackson and Sam Raimi.",0.6,,,,,,Spanish,
618626,"Good morning, dear children – the first three years at the Waldorf School",0.0,0,Released,2011-01-13,0,90,False,,0,https://www.guten-morgen-liebe-kinder.de/guten-morgen-liebe-kinder/,tt1720111,de,"Guten Morgen, liebe Kinder","Writing, reading, arithmetic. Building a house, ploughing a field. English, French. Filmmaker Maria Knilli shoots inconspicuously among the children. The small and large learning steps become visible, the relationships between each other and the atmosphere in which learning takes place: the tender seriousness, the intimate curiosity, the communal enthusiasm.",0.6,/7ZjyLuiLRPn7Xa8JVu4ceGunetq.jpg,,Documentary,,Germany,German,waldorf education
618470,The Rage of Paris,0.0,0,Released,1921-09-25,0,50,False,,0,,tt0012604,en,The Rage of Paris,"Forced into a loveless marriage by her mother, Joan Coolidge, a beautiful American girl, finds her husband a brute. She runs away to Paris and studies dancing and becomes The Rage of Paris.",0.6,/IOBpswy9maGuYVkeLtaxnUU48m.jpg,,Drama,Universal Film Manufacturing Company,United States of America,No Language,
379991,Love for Three,0.0,0,Released,1958-01-01,0,77,False,,0,,tt0184208,pt,Amor para Três,"When a woman discovers her husband's infidelity, she decides to get divorced. But he still loves her, and learning that another guy has fallen for her, decides to change places with him. He would be the lover.",0.6,,,"Comedy, Romance",Emece Filmes,Brazil,Portuguese,
618441,Of Rocks and Needles,0.0,0,Released,2018-01-01,0,39,False,,0,,,en,Of Rocks and Needles,"For the past decade the German doctor Volker Schoeffl and his wife Isabelle have been coming to Laos. The country, squeezed in between Thailand, Vietnam and Cambodia is one of the poorest in the world. Once a year the two doctors perform difficult operations, teach and support the local team and bring new equipment to the hospital. Not only do they work though. Both are astonishing climbers and so they spend their free time setting up new routes all accross the country.",0.6,,,Documentary,,,,
124171,Lieben und Töten,0.0,0,Released,2006-03-20,0,90,False,,0,,tt0436509,de,Lieben und Töten,"Elizabeth and Tom Schubert are going through a marital crisis due to jealousy of him. They decide given a new opportunity and travel to Phuket in Thailand, where they expected Julia, a friend of Elizabeth to that Tom does not support. The couple had a heated argument and she decides to leave with Julia for a few days, a period in which lives a romance with an attractive architect.",0.6,/5Ft1YZImFegnV5Ps3mXzGggKC0x.jpg,,Thriller,,Germany,German,
124293,Green Carnation: Alive and Well... In Krakow,0.0,0,Released,2004-08-03,0,0,False,,0,,,en,Green Carnation: Alive and Well... In Krakow,"This is the first ever DVD release by Green Carnation! The splendid choice of tracks, includes the 1st part of ""Light of Day, Day of Darkness"" and the highlights of their last album ""A Blessing in Disguise""! It also features lots of bonus material: in the",0.6,,,,,,,
562412,Fucky Dancing,0.0,0,Released,1988-01-03,0,0,True,,0,,,de,Fucky Dancing,,0.6,/6GiS6uuu4S2DX1UB6Z4aYRfgLYm.jpg,,,,Germany,German,oral sex
562920,Too Big for Teens 14,0.0,0,Released,2014-03-19,0,105,True,/rK7MILw2u5RS86Ix6Ek8beUlSe1.jpg,0,,tt3612208,en,Too Big for Teens 14,"Whitney refuses to leave unpaid so she comes up with a good payment method for Manuel. Billy gets home early from work and tells his sitter, Janice, that she can still hang around till 11 and to help herself to anything she wants. Janice decides to follow Billy and to get some of that huge cock. Kendall is in her boyfriends room looking for her stuff when she comes across a big dick in the pile of clothes. Johnny then tells her that she can't just leave him there half hard, so Kendall takes it deep. Lola goes over to her best friend's house only to find out she's not home. Lola gets bored waiting for her so she decides to entertain herself with Princes massive cock.",0.6,/rEw2cXvLuBVx5j1uhEHygqXaiFz.jpg,,,Reality Junkies,Canada,English,"big dick, teenager"
619000,اللص الشريف,0.0,0,Released,1954-01-01,0,0,False,,0,,,ar,اللص الشريف,"""Ismael"" (Ismael Yassin) Wheelsy wants to marry ""Fathia"" (Shadia) and compete in it (Abdel Moneim Ismail), which is accepted by her father, but ""Fathia"" love ""Ismail"" and refuses to marry any other, which leads to her father To the house of her aunt to keep her away from ""Ishmael"" and avoid any problems that may affect the completion of her marriage (Abdel Moneim Ismail) and when he goes ""Ismail"" to search for ""Fathia"" exposed to a serious gang leader, ""Jasser"" very similar to him and wanted to be arrested, the question is what will happen On that.",0.6,/p933hz5Lqirfx9ja0bzMK53BpQ0.jpg,,,,,,
380452,Transformers Rescue Bots: Dinobots!,0.0,0,Released,2015-08-25,0,0,False,,0,,,en,Transformers Rescue Bots: Dinobots!,Compilation of Dinobots Episodes,0.6,,,,,,,
562739,Bellator 209: Pitbull vs. Sanchez,0.0,0,Released,2018-11-16,0,0,False,,0,,,en,Bellator 209: Pitbull vs. Sanchez,"Bellator 209: Pitbull vs. Sanchez took place on November 16, 2018 at the Menora Mivtachim Arena in Tel Aviv, Israel. The event aired live on Paramount Network.",0.6,/uJKgCW9KMfe4tWcR4FWLfnwa5eI.jpg,,,,,English,
380569,Rock n' Roll,0.0,0,Released,1981-12-25,0,0,False,,0,,tt0313536,tl,Rock n' Roll,"Official entry to the first Metro Manila Film Festival in 1981 directed by Maryo J. de los Reyes and starred 	Nora Aunor, Lloyd Samartino, Mark Gil, and Ricky Davao.",0.6,,,,,,,
125408,Hidden Fears,0.0,0,Released,1993-12-29,0,90,False,,0,,tt0107108,en,Hidden Fears,A widowed woman is being stalked by her husband's murderers.,2.075,/wzAxnKFEiaDBUJUXsteAivRZ7Gz.jpg,,"Action, Thriller",Key Pictures,United States of America,"German, English",stalker
380542,Why Must The Show Go On?,0.0,0,Released,2010-02-23,0,23,False,,0,http://wmtsgo.com,tt1613864,en,Why Must The Show Go On?,"A documentary crew detail the struggle of Unbelievable Productions' visionary leader, Madeleine LaRoy, to stage a revolutionary reboot of Shakespeare's MACBETH (in space), with the help of her faithful best friend/choreographer/costume & set designer/tea lady/everything else, Deirdre Snowflake Fleckman. Madeleine enlists young drama school graduate Scott Johnson and alcoholic veteran of the stage Desmond Darke to help her mount her astounding vision.",0.6,/a7fONatSzscV28d702ezP3zM6O.jpg,All the world's a stage. Some of us are just better players.,Comedy,"Incognita Enterprises, Cinema Viscera",Australia,English,"satire, backstage"
380543,Alabok na Ginto,0.0,0,Released,1979-12-25,0,0,False,,0,,tt2258251,tl,Alabok na Ginto,"Official entry to the first Metro Manila Film Festival in 1979 directed by Dr. Antonio C. Martinez and starred 	Roel Vergel de Dios, Veronica Jones, Allan Valenzuela, Anita Linda, Ruben Rustia, Renato Del Prado, and Joe Garcia.",0.6,,,,,,,
562721,Heavenly Messenger,0.0,0,Released,2017-07-08,0,70,False,,0,https://www.youtube.com/watch?v=5SZLqAZQdhQ,tt9094724,zh,小白鶴的報恩,A true story about a young Siberian White Crane who got lost with it's parents in the seasonal migration and arrived Taiwan.,0.6,/zkkZYlHFRQVxxirxfQDY38tGFG8.jpg,,,,Taiwan,Mandarin,"taiwan, siberian white crane, siberian"
